tag,matched,name,url,snippet,notes
weak:op-hours-or-nav,11am- 5pm,La Chaiteria,https://www.lachaiteria.com/,Happy Summer. Hours: Thursday 11am- 5pm Friday 8am-5pm Saturday 8am-5pm Sunday 8am-5pm Monday 11am-5,
weak:op-hours-or-nav,special,Laffs Comedy Caffé,http://www.laffstucson.com/,"charts, and his new hour-long special “Front to Back” can be streamed on YouTube. When he’s not on s",
weak:op-hours-or-nav,special,La Frida Mexican Grill & Seafood,https://www.lafridamexicangrill.com/,"itas to mouthwatering seafood specialties, our menu is a celebration of bold flavors, fresh ingredie",
weak:op-hours-or-nav,specials,La Parrilla Suiza,https://laparrillasuiza.com/tucson-la-parrilla-suiza-about,Suiza also offers vegetarian specials. Call: (480) 892-2872 or come visit us at any of our location,
weak:op-hours-or-nav,SPECIAL,La Placita Cafe,http://laplacitatucson.com/,"drinks | catering | reviews | SPECIAL OFFER! Enchiladas (Two Enchiladas, served with Rice & Beans) d",
weak:op-hours-or-nav,Specials,Le Rendez-vous,http://www.rendezvoustucson.com/,"s and Location Menu Our Story Specials Press Gallery Gift Cards Reservations 3844 Fort Lowell Road,",
weak:op-hours-or-nav,special,Locale Neighborhood Italian Restaurant,https://www.localetucson.com/,ht at home. Stay updated with special announcements and delightful insights about our delectable bak,
weak:op-hours-or-nav,Specials,LongHorn Steakhouse,https://www.longhornsteakhouse.com/specials,"""input"",null,{""type"":""hidden"",""id"":""showHappyHour"",""value"":""""}],[""$"",""input"",null,{""type"":""hidden"",""value"":""1"",""id"":""emailSignupS",
weak:op-hours-or-nav,Specials,LongHorn Steakhouse,https://www.longhornsteakhouse.com/specials,"""input"",null,{""type"":""hidden"",""id"":""showHappyHour"",""value"":""""}],[""$"",""input"",null,{""type"":""hidden"",""value"":""1"",""id"":""emailSignupS",
weak:op-hours-or-nav,daily,Mama's Famous Pizza & Italian Eats,http://www.mamasfamous.com/,"eshly aged dough, sauces made daily, and premium ingredients come together at Mama’s—a Tucson favori",
weak:op-hours-or-nav,daily,Mama's Famous Pizza & Italian Eats,https://mamasfamous.com/,"eshly aged dough, sauces made daily, and premium ingredients come together at Mama’s—a Tucson favori",
weak:op-hours-or-nav,Special,Maria Bonita Mexican Kitchen,https://mariabonitamexicankitchenaz.com/maria-bonita-mexican-kitchen/menu/2708-E-Fort-Lowell-Rd/,sing + Add to Order Sopas de Especialidad / Specialty Soups 7 Albóndigas / Meatballs $13.64 Servido,
weak:op-hours-or-nav,Special,Mario's Pizza Tucson,https://www.mariospizzatucsonmenu.com/?utm_source=gbp,"en chile. $10.89 Mario&#x27;s Special Pizza Pepperoni, sausage, mushrooms, green peppers, onions & b",
weak:op-hours-or-nav,special,Mariscos Chihuahua,https://mariscoschihuahua.com/menu,inated in lime juice with our special seasonings and chiles. **Tostada de Ceviche 4.95 Add a descrip,
weak:op-hours-or-nav,special,Mariscos Chihuahua on Grande,https://mariscoschihuahua.com/menu,inated in lime juice with our special seasonings and chiles. **Tostada de Ceviche 4.95 Add a descrip,
weak:op-hours-or-nav,Special,Market Bar,http://americaneatco.com/,Non-Profit Family Outing Add Special Instructions · Update Your Special Instructions · Special inst,
weak:op-hours-or-nav,special,Maru Japanese Noodle Shop,https://www.marunoodle.com/,"lum, Takana Veggie and chef's special of the day! You can pick small appetizer ""Takoyaki"", ""Karaage""",
weak:op-hours-or-nav,Special,Maru Plus Japanese Restaurant,http://maruplus.com/,ite Sashimi Assortment Chef's Special Sushi Assortment Traditional Favorite Una ju Customers' Favori,
weak:op-hours-or-nav,special,Miss Saigon,http://www.misssaigontucson.com/,ur newsletter for updates and special deals. First name * Last name * Email * Phone Submit Powered a,
weak:op-hours-or-nav,special,Miss Saigon,https://www.misssaigontucson.com/,ur newsletter for updates and special deals. First name * Last name * Email * Phone Submit Powered a,
weak:op-hours-or-nav,12PM - 2AM,Murphys Public House,http://www.murphyspublichouseaz.com/,e menu items. OPERATING HOURS 12PM - 2AM EVERYDAY ALL CREDIT CARDS ACCEPTED ​ CONTACT 140 S Kolb Rd,
weak:op-hours-or-nav,special,Ni's Asian Bistro & Sushi Bar,http://www.nisasianbistro.com/,"ed with creative toppings. I especially love their signature rolls, which offer a perfect balance of",
weak:op-hours-or-nav,12 pm -8 pm,NYPD New York Pizza Department,http://nypizzadepartment.com/,Sunday Sunday 11:00 -8:30 pm 12 pm -8 pm Delivery TANQUE VERDE Sun - Thurs 11:15 - 8:00 pm Fri - Sa,
weak:op-hours-or-nav,11am-2am,On The Rocks (OTR),https://otrtucson.com/,#160;protected] Open Everyday 11am-2am Kitchen: Sunday until 9pm Monday-Thursday 10pm Friday - Satur,
weak:op-hours-or-nav,5pm-12am,Owls Club,http://www.owlsclubwest.com/,"tt Ave — Tucson, AZ Tue–Thu | 5pm-12am Fri—Sat | 5pm-1am Sun | 7pm-12am Drink List",
weak:op-hours-or-nav,Special,Passagio,https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,Marriott Logo Find & Reserve Special Offers Meetings & Events Vacations Our Brands Our Credit Cards,
weak:op-hours-or-nav,special,Pei Wei Asian Kitchen,https://www.peiwei.com/news-and-announcements/chef-jet-tilas-special-appearance-on-good-morning-arizona/,"y, 2024 Chef Jet Tila&#8217;s special appearance on Good Morning Arizona Don&#8217;t miss Celebrity",
weak:op-hours-or-nav,special,Penelope Pizza,http://www.penelopepizza.com/,"SS For Order Now / Menu · For special events and catering inquiries, or questions, reach out to us –",
weak:op-hours-or-nav,Special,Persian Room Fine Dining,https://www.persianroom.com/,ight Lamb Shanks Persian Room Special Platter Rack of Lamb Vegeterian Gheimeh Bademjan Discover our,
weak:op-hours-or-nav,30 AM – 9 PM,Piazza Gavi,https://gavicucina.com/about/,710 Hours New Hours Monday 11:30 AM – 9 PM Tuesday 11:30 AM – 9 PM Wednesday 11:30 AM – 9 PM Thursda,
weak:op-hours-or-nav,Specials,Piezano's,https://www.piezanostucson.com/?utm_source=gbp,Cheese Calzone $13.00 Bundle Specials Bundle #1 - Baken Penne/Spaghetti with Meatballs with an addi,
weak:op-hours-or-nav,daily,Pure Poke and Prep,http://purepokeprep.com/,"and Sushi Grade Salmon , cut daily and tossed with scratch made Poke marinades, topped your way a v",
weak:op-hours-or-nav,12 - 8pm,Raijin Ramen,http://www.raijinramen.com/,"DRINKS | Tuesday to Saturday: 12 - 8pm | | Sundays: 4pm - 8pm&#8203; | 2955 E Speedway Blvd, Tucson,",
weak:op-hours-or-nav,special,Roadies,https://roadhousecinemas.com/entertainment-center/roadies,"iewing parties. Whether for a special occasion or a fun night out, our vibrant atmosphere, delicious",
weak:op-hours-or-nav,specials,Rosa's Mexican Food Restaurant,https://www.tucsonmexicanrestaurant.com/full-bar,taurant because we have great specials on food and drinks. We even have a dedicated tequila bar! Com,
weak:op-hours-or-nav,30am-8pm,Rosati's Pizza,http://myrosatis.com/tucsonina,ing: CLOSED Christmas Eve: 10:30am-8pm Christmas Day: CLOSED Social Coupon Signup Want to get exclus,
weak:op-hours-or-nav,30am-9pm,Rosati's Pizza,https://myrosatis.com/tucsontanqueverde/,.760.4777 Hours Sun-Thurs: 10:30am-9pm Fri-Sat: 10:30am-10pm Holiday Hours: Thanksgiving: CLOSED Chr,
weak:op-hours-or-nav,SPECIAL,"Rudy's ""Country Store"" and Bar-B-Q",http://www.rudys.com/,menu JOIN OUR EMAIL LIST FOR SPECIAL OFFERS! And SEND Home Menu Locations Online Store Feedback Gro,
weak:op-hours-or-nav,11AM - 9PM,Saguaro Corners Restaurant & Bar,http://www.saguarocorners.com/,l. HOURS: Tuesday - Saturday: 11AM - 9PM Sundays: 10AM - 8PM (Closed Mondays) Brunch on SUNDAYS from,
weak:op-hours-or-nav,daily,Salsa Verde Restaurant,http://www.salsaverdemx.com/,storage.com/services/bookings-daily-agenda-widget/1.640.0/DailyAgendaViewerWidget.bundle.min.js · ./,
weak:op-hours-or-nav,daily,Salsa Verde Restaurant,http://www.salsaverdemx.com/,storage.com/services/bookings-daily-agenda-widget/1.640.0/DailyAgendaViewerWidget.bundle.min.js · ./,
weak:op-hours-or-nav,Special,Salud,https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,Marriott Logo Find & Reserve Special Offers Meetings & Events Vacations Our Brands Our Credit Cards,
weak:op-hours-or-nav,Special,Samurai Sombrero,https://samuraisombrero.com/,sombrero.com 520-999-5938 Add Special Instructions · Update Your Special Instructions · Special inst,
weak:op-hours-or-nav,DAILY,Seis Kitchen,https://www.seiskitchen.com/,th chips. · Seis Cantina OPEN DAILY · Screenshot 2026-05-19 at 10.36.12 AM.png · Screenshot 2025-02-,
weak:op-hours-or-nav,DAILY,Seis Kitchen,https://www.seiskitchen.com/,th chips. · Seis Cantina OPEN DAILY · Screenshot 2026-05-19 at 10.36.12 AM.png · Screenshot 2025-02-,
weak:op-hours-or-nav,11AM - 8PM,Serial Grillers,https://www.serialgrillersaz.com/houghtonordering,7 (520) 574-7878 HOURS MONDAY 11AM - 8PM TUESDAY 11AM - 8PM WEDNESDAY 11AM - 8PM THURSDAY 11AM - 8PM,
weak:op-hours-or-nav,specials,Serial Grillers (Speedway Blvd.),http://www.serialgrillersaz.com/,"online ordering, plus weekly specials like Taco Tuesday featuring our Toro Loco menu. SITE HOME MEN",
weak:op-hours-or-nav,Special,Shish Kebab House of Tucson,https://shishkebabaz.com/shish-kebab/menu/5855-E-Broadway-Blvd/,r rice. + Add to Order Mahshi Special Dish $23.95 Eleven grape leaves (dolmas) stuffed with meat & r,
weak:op-hours-or-nav,5pm - 10pm,SideCar,http://www.barsidecar.com/,m - Midnight Sunday - Tuesday 5pm - 10pm Wednesday - Thursday 5pm - Midnight,
weak:op-hours-or-nav,Special,Signature Grill with Patio Dining,https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,Marriott Logo Find & Reserve Special Offers Meetings & Events Vacations Our Brands Our Credit Cards,
weak:op-hours-or-nav,special,Sinbad's Restaurant,http://www.turkishkebabhouse.us/,"our gift shop and purchase a special gift before you leave! There is jewelry, Turkish lamps, home d",
weak:op-hours-or-nav,5-11PM,Sisters restaurant & bar,https://sisterstucson.com/,Club Rd. NOW OPEN! TUE-THU | 5-11PM FRI-SAT | 5PM-12AM SUN | 5-11PM *open on Mondays when La Rosa h,
weak:op-hours-or-nav,Specials,Spice Garden Indian Cuisine,https://spicegardenaz.com/,ne Main Menu Set Menus Chef’s Specials Dine in or Order Online — Fresh Indian Flavors Anytime. We ar,
weak:op-hours-or-nav,Special,Street Taco and Beer Co.,https://street.restaurant/,.......................... 3 Specialty Items Street Dog ...........................................,
weak:op-hours-or-nav,SPECIALS,Sushi Zona,https://www.sushizona.com/menu/,[Return To Navigation] LUNCH SPECIALS Chef&#8217;s choice arrangements of fresh sushi and sashimi.,
weak:op-hours-or-nav,SPECIALS,Taco Fish,https://tacofishtucson.com/#mobile-menu-toggle,"as $2.99 Coke, Sprite, Frasca SPECIALS CONTACT US 4841 S 12th Ave, Tucson, AZ, United States, Arizon",
weak:op-hours-or-nav,SPECIAL,Taco Giro,https://tacogiro.com/,"OF DRINKS COME AND ENJOY OUR SPECIAL MIX DRINKS, MARGARITAS AND MICHELADAS! DRINKS MENU Discover th",
weak:op-hours-or-nav,SPECIAL,TACO GIRO - Craycroft,https://tacogiro.com/,"OF DRINKS COME AND ENJOY OUR SPECIAL MIX DRINKS, MARGARITAS AND MICHELADAS! DRINKS MENU Discover th",
weak:op-hours-or-nav,6-8pm,TACO GIRO | Valencia,https://tacogiro.shop/,"t perform on Sundays, between 6-8pm, are a phenomenal experience. The food is absolutely exquisite a",
weak:op-hours-or-nav,10am-8pm,Tacos Apson,http://tacosapson.com/,#121 520-395-0871 ​ Mon- Tue 10am-8pm Wed-Sat 10am-9pm Sun-11am-5pm ​ South Location 3501 s. 12th A,
weak:op-hours-or-nav,special,Tacotote!,http://www.tacotote.com/,"he tacos and the salsa to any special event big or small, there is tacos for everyone! Start your or",
weak:op-hours-or-nav,Specials,Tavolino Ristorante Italiano,http://www.tavolinoristorante.com/,"ne, and service. ​ Our Summer Specials are available now through September 30, featuring exceptional",
weak:op-hours-or-nav,special,Teaspoon,http://teaspoontucson.com/,or to closing time. Including special hours. Get directions NEW Location River Center Online Orderin,
weak:op-hours-or-nav,special,Teaspoon Foothills,https://teaspoontucson.com/,or to closing time. Including special hours. Get directions NEW Location River Center Online Orderin,
weak:op-hours-or-nav,special,Teresa's Mosaic Cafe,https://teresasmosaic.com/,"Book Table × Let us host your special event! Whether a birthday party, office function or any other",
weak:op-hours-or-nav,7AM - 11AM,Terraza Garden Patio & Lounge,http://www.haciendadelsol.com/dining,Monday - Saturday: Breakfast: 7AM - 11AM Dinner: 5PM - 9PM Sunday: Breakfast: 7AM - 10AM Brunch: 10A,
weak:op-hours-or-nav,Specials,The Barnyard Crafthouse & Eatery,https://barnyardaz.com/,"nd Receive Notice of Barnyard Specials Email 11011 E Tanque Verde Rd. Tucson, AZ 85749 (520) 600-757",
weak:op-hours-or-nav,10am - 2am,The Dugout Sports Bar & Grill,https://thedugoutbar-and-grill.com/,E 22nd Street Tucson AZ Open 10am - 2am Every Day Welcome to The Dugout! Great fun for the whole fa,
