name,primary_type,address,website_url,reviews,rating,business_status,processed
"The Meltdown","restaurant","6484 E Broadway Blvd, Tucson, AZ 85710, USA","https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC",41,2.9,"OPERATIONAL",
"Sushi Zuzu","restaurant","930 W Prince Rd, Tucson, AZ 85705, USA",,39,4.8,"OPERATIONAL",
"Nightjar","cocktail_bar","347 S Meyer Ave, Tucson, AZ 85701, USA","https://coronettucson.com/nightjar/",39,4.7,"OPERATIONAL",
"Javelina","bar","445 S Alvernon Way, Tucson, AZ 85711, USA","https://www.hilton.com/en/hotels/tusbtdt-doubletree-tucson-reid-park/dining/",38,4.4,"OPERATIONAL",
"Willy's Philly's","restaurant","4652 E Speedway Blvd, Tucson, AZ 85712, USA","https://www.willysphillys.com/",37,4.2,"OPERATIONAL",
"Arizona Inn - Main Dining Room","american_restaurant","2200 E Elm St, Tucson, AZ 85719, USA","http://arizonainn.com/",36,4.4,"OPERATIONAL",
"Passagio","restaurant","3800 W Starr Pass Blvd, Tucson, AZ 85745, USA","https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108",36,3.9,"OPERATIONAL",linked
"Tacos Tacos Los Chilangos","taco_restaurant","786 W Irvington Rd, Tucson, AZ 85714, USA",,35,4.7,"OPERATIONAL",
"Taquería la Zeta","mexican_restaurant","3050 E 36th St, Tucson, AZ 85713, USA",,34,4.8,"OPERATIONAL",
"La Luz Restaurant","restaurant","3800 E Sunrise Dr, Tucson, AZ 85718, USA","https://laluztucson.com/",33,3.6,"OPERATIONAL",linked
"Asaditos Zulmytas Juayua-Tucson","restaurant","4004 N Stone Ave, Tucson, AZ 85705, USA","https://www.asaditoszulmyta.com/",33,4.6,"OPERATIONAL",
"Sbarro Tucson Mall","pizza_restaurant","FC7, 4500 N Oracle Rd Suite FC7, Tucson, AZ 85705, USA","https://sbarro.com/locations/az/Tucson/16264/?utm_source=google&utm_medium=organic&utm_campaign=gmb",31,3.1,"OPERATIONAL",
"Arnette Creek Watering Hole","bar","7215 E 22nd St #101, Tucson, AZ 85710, USA",,31,4.8,"OPERATIONAL",
"Vitality Bowls","restaurant","7155 E Tanque Verde Rd, Tucson, AZ 85715, USA","https://vitalitybowls.com/locations/tuscon-tanque-verde-acai-bowls/?utm_source=google&utm_medium=gmb&utm_campaign=gmbweblink",30,3.6,"OPERATIONAL",
"Angie's","restaurant","1530 W Grant Rd, Tucson, AZ 85745, USA","https://angies.com/",30,3.9,"OPERATIONAL",
"Miss Lee's Bar and Grill","bar_and_grill","2101 S Alvernon Way, Tucson, AZ 85711, USA",,30,4.8,"OPERATIONAL",
"El Vagabundo Tacos Y Hotdogs","mexican_restaurant","5401 S Nogales Hwy, Tucson, AZ 85706, USA","http://orderelvagabundotacosyhotdogs.mobile-webview2.com/",29,4.3,"OPERATIONAL",
"The Five50 Spot","pizza_restaurant","1439 S 4th Ave, Tucson, AZ 85713, USA","http://americaneatco.com/",29,4.1,"OPERATIONAL",
"The Glowbal Restaurant & Bar","restaurant","5151 E Grant Rd, Tucson, AZ 85712, USA","http://www.theglowbal.com/",29,3.8,"OPERATIONAL",
"Olea’s Tacos","mexican_restaurant","2700 N Oracle Rd, Tucson, AZ 85705, USA",,29,4.9,"OPERATIONAL",
"It's Just Wings","chicken_wings_restaurant","1640 W Valencia Rd, Tucson, AZ 85746, USA","https://locations.itsjustwings.com/az/tucson/valencia-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW",28,4.0,"OPERATIONAL",
"La Cantina","restaurant","Unnamed Road, Tucson, AZ 85747, USA",,27,3.3,"OPERATIONAL",linked
"Ebie's Rug Cache","store","2626 E Fort Lowell Rd, Tucson, AZ 85716, USA","https://www.ebiesrugs.com/",27,5.0,"OPERATIONAL",
"'85 North","restaurant","1103 E Mabel St, Tucson, AZ 85719, USA","https://www.union.arizona.edu/dining/other/85north",27,4.2,"OPERATIONAL",
"Angie's","restaurant","1530 W Valencia Rd, Tucson, AZ 85746, USA","https://angies.com/",26,3.5,"OPERATIONAL",
"Los Abuelos Pacas","mexican_restaurant","9060 S Nogales Hwy, Tucson, AZ 85756, USA",,25,4.6,"OPERATIONAL",
"Audubon Bar & Patio","gastropub","2200 E Elm St, Tucson, AZ 85719, USA","http://www.arizonainn.com/dining/audubon-bar-patio.aspx",23,4.0,"OPERATIONAL",
"Nancys Fort Lowell Pub","bar","746 E Fort Lowell Rd, Tucson, AZ 85719, USA",,21,4.6,"OPERATIONAL",
"Post 36","bar","5845 E 22nd St, Tucson, AZ 85711, USA","https://post36tucson.org/calendar/",20,4.6,"OPERATIONAL",
"Ovia Bar and Lounge","bar","2449 N Stone Ave, Tucson, AZ 85705, USA",,19,4.5,"OPERATIONAL",
"Desert Farmer","restaurant","2727 W Club Dr, Tucson, AZ 85742, USA","https://www.omnihotels.com/hotels/tucson-national/dining/desert-farmer?utm_source=gmblisting&utm_medium=organic",19,3.7,"OPERATIONAL",linked
"Creosote-Sonoran Kitchen and Cocktails","restaurant","3645 W Starr Pass Blvd, Tucson, AZ 85745, USA","http://theclubatstarrpass.com/dining",16,4.4,"OPERATIONAL",linked
"Brandylion Tea and Spirits","bar","200 N Court Ave, Tucson, AZ 85701, USA",,16,5.0,"OPERATIONAL",
"Theresa's Mosaic","mexican_restaurant","2456 N Silver Mosaic Dr, Tucson, AZ 85745, USA","https://teresasmosaic.com/",15,4.2,"OPERATIONAL",linked
"Stacks Book Club - Broadway","book_store","2920 E Broadway Blvd, Tucson, AZ 85716, USA","https://stacksbookclub.com/",10,4.9,"OPERATIONAL",
"Niblick Restaurant & Lounge","restaurant","8900 E 29th St, Tucson, AZ 85710, USA","https://rollinghillsgolftucson.com/niblick-bar-grill/",9,4.6,"OPERATIONAL",linked
"Center Court Bar & Grill","bar_and_grill","4001 N Country Club Rd, Tucson, AZ 85716, USA","https://www.centercourtbarandgrill.com/",4,5.0,"OPERATIONAL",
"Casa 71 Tequila Lounge","bar","3800 E Sunrise Dr, Tucson, AZ 85718, USA","https://www.marriott.com/en-us/hotels/tuswi-the-westin-la-paloma-resort-and-spa/dining/",4,5.0,"OPERATIONAL",linked
"Monsoon Room","bar","201 N Court Ave, Tucson, AZ 85701, USA","https://www.instagram.com/monsoon_room_/profilecard/?igsh=eDR1OGxncDUzeDlq",3,5.0,"OPERATIONAL",
"Club de nutrición Herbalife","bar","4727 S 12th Ave, Tucson, AZ 85714, USA",,2,5.0,"OPERATIONAL",
"麦霸 ktv","bar","2590 N 1st Ave, Tucson, AZ 85719, USA",,2,5.0,"OPERATIONAL",
"The Peak","bar","2727 W Club Dr, Tucson, AZ 85742, USA","https://www.omnihotels.com/hotels/tucson-national/dining/the-peak?utm_source=gmblisting&utm_medium=organic",2,5.0,"OPERATIONAL",linked
"Market Bar","bar","1439 S 4th Ave, Tucson, AZ 85713, USA","http://americaneatco.com/",1,5.0,"OPERATIONAL",
"Union plaza","bar","Tucson, AZ 85705, USA",,,,"OPERATIONAL",
"Movers and Shakers Bartending","educational_institution","3056 N Country Club Rd, Tucson, AZ 85716, USA","http://www.moversandshakersbartending.com/",,,"OPERATIONAL",
"LOS ARBOLES BAR & GRILL","bar","5335 E Broadway Blvd, Tucson, AZ 85711, USA",,,,"OPERATIONAL",
"La Escondida","bar","2106 Forbes Blvd #103, Tucson, AZ 85745, USA","http://whiskeydelbac.com/",,,"OPERATIONAL",
"Silver Dollar Saloon","bar","Tucson, AZ 85715, USA",,,,"OPERATIONAL",
