tag,matched,name,url,snippet,notes
weak:op-hours-or-nav,11am-8pm,Los Reyes De La Torta,https://losreyesaz.com/locations/north-phoenix,020 (602) 870-2967 Mon - Sun: 11am-8pm Menu → Facebook → Yelp → Website → Order Delivery → hola@losr,
weak:op-hours-or-nav,special,Los Taquitos,https://lostaquitosaz.com/lostaquitos-16th-street?utm_source=google,"At Los Taquitos, we make your special occasions extra memorable with authentic Mexican flavors and w",
weak:op-hours-or-nav,9am - 3pm,Lydia's Kitchen & Market,http://www.lydiasphx.com/,80) 725-8034 Hours Tues - fri 9am - 3pm sat 8am-3pm Sun 8am-3pm Lydias Kitchen & market,
weak:op-hours-or-nav,specials,Mariscos Los Arbolitos De Cajeme - Peoria,http://losarbolitosusa.com/,home about us menu events & specials reserve order now from the sea to your table SEAFOOD & MEATS,
weak:op-hours-or-nav,specials,Maskadores Taco Shop,https://www.clover.com/pos-solutions/bar-and-lounge,and payroll. Showcase timely specials Simplify your operations with menus by daypart. Manage invent,
weak:op-hours-or-nav,daily,Mensho Ramen,https://mensho.com/,make a lasting impact on your daily life. Let us help you prosper in your life and town through our,
weak:op-hours-or-nav,Specials,Metro Sportz Bar & Billiards,http://www.metrosportzbar.com/,"Billiards, Phoenix, AZ Drink Specials Poster @ Metro Sportz Bar & Billiards, Phoenix, AZ Diamond Po",
weak:op-hours-or-nav,Specials,Nami Korean Kitchen & Sushi,https://nami-koreankitchenaz.com/specials,p to main content Menu Drinks Specials Order Parties Catering Jobs Reserve Facebook page Instagram p,
weak:op-hours-or-nav,Specials,Nee House Chinese Restaurant,https://www.neehousechinese.com/x2cw2pkq/nee-house-chinese-cuisine-phoenix-85032/order-online#menu-section,"viewMode"":""carousel"",""title"":""Specials & Coupons"",""entityId"":55266,""discounts"":""$44:props:discounts""",
weak:op-hours-or-nav,11am - 9pm,Pane Bianco Central,https://www.pizzeriabianco.com/pizzeria-bianco-heritage-square,) 258-8300 Monday - Saturday: 11am - 9pm Sunday: CLOSED THE Original PIZZERIA BIANCO Chris Bianco st,
weak:op-hours-or-nav,Special,Pei Wei Asian Kitchen,https://order.peiwei.com/store/8074,"dAt"":""asap""}] · Search Menu · Special Instructions: $specialInstructions$ · Back to Menu · Add Speci",
weak:op-hours-or-nav,Special,Pitic Restaurant and Lounge,http://www.piticrestaurant.com/,and Salsa Spanish Shrimp with Special Sauce 15.00 3 Egg Omelette with Shrimp sautéed in a savory spi,
weak:op-hours-or-nav,special,Pizza A Metro,https://www.pizzametroaz.com/,"Book Table × Let us host your special event! Whether a birthday party, office function or any other",
weak:op-hours-or-nav,11am - 9pm,Pizzeria Bianco,https://www.pizzeriabianco.com/pizzeria-bianco-town-country,(602) 368-3273 Monday-Sunday: 11am - 9pm Thank you for choosing to dine with us! Please make a reser,
weak:op-hours-or-nav,11am - 9pm,Pizzeria Bianco,https://www.pizzeriabianco.com/pizzeria-bianco-heritage-square,) 258-8300 Monday - Saturday: 11am - 9pm Sunday: CLOSED THE Original PIZZERIA BIANCO Chris Bianco st,
weak:op-hours-or-nav,DAILY,Press Coffee - The Roastery,https://presscoffee.com/pages/location-roastery,our 2nd floor. FRESH ROASTED DAILY Our team roasts daily. Stop by and watch our roasting process fi,
weak:op-hours-or-nav,Special,Someburros,https://www.someburros.com/news/join-the-someburros-special-events-team,"s Familia Join the Someburros Special Events Team Do you love sports, great food, and being in the m",
weak:op-hours-or-nav,special,Soup & Sausage Bistro,https://soupnsausagebistro.com/,"ries! Choose us for your next special occasion or get-together. Got a birthday party, rehearsal dinn",
weak:op-hours-or-nav,Special,Steak 44,https://www.steak44.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,View Our Menus Need Something Special? Contact Us Vanilla bean gelato layered with homemade hot fudg,
weak:op-hours-or-nav,10AM-9PM,Tacos Chiwas,http://tacoschiwas.com/,"enix AZ 85014 Monday-Saturday 10AM-9PM Sunday 10AM-4PM (602) 358-8830 Chiwas Mesa 127 W Main St, Mes",
weak:op-hours-or-nav,Special,Tacos Veganos,http://aztacosveganos.com/,live for the asada Taco Plate Special and order it again and again! · Bailee L My absolute favorite,
weak:op-hours-or-nav,7 pm - 10 pm.,théa,https://www.globalambassadorhotel.com/restaurants/thea,"riday and Saturday night from 7 pm - 10 pm. For details regarding parking, dress code and more pleas",
weak:op-hours-or-nav,special,The Duce,http://www.theducephx.com/,"ows, dance/themed nights, and special productions &mdash; our events team is ready to build the perf",
weak:op-hours-or-nav,special,The Rebel Lounge,http://www.therebellounge.com/,TROY DOHERTY - SOLD OUT! with special guests Tue Jun 16 Troy Doherty Doors at 7:00PM / Show at 8:00P,
weak:op-hours-or-nav,daily,The Sicilian Butcher,https://locations.thesicilianbutcher.com/az/phoenix/phoenix/,"s, fresh, handmade pasta made daily and a choose-your-own-meatball experience. VIEW MENU FAMILY RUN,",
weak:op-hours-or-nav,Specials,Tortas El Rey,https://www.tortaselreyphoenix.com/menus/,Burros Especialidades / House Specials Mariscos / Seafood Tortas Beverage Postres Sides Kids Menu Ba,
weak:op-hours-or-nav,specials,Vayal's Indian kitchen (RESTAURANT & CATERING),https://www.vayalskitchen.com/,act us menu highlights chef’s specials VEG APPETIZER NON-VEG APPETIZER Veg Entrees - Served with ric,
weak:op-hours-or-nav,special,Vegan and Vine,https://www.veganandvineco.com/menu/,"ive Hook Up! Receive updates, special freebies, deals, and more! Email Subscribe Loading... There wa",
weak:op-hours-or-nav,special,Via Della Slice Shop,http://viadellapizza.com/,"p to enjoy one of our monthly special pies! · BEER, WINE & MORE! · Monday 09:00 am - 05:00 pm · Tues",
weak:op-hours-or-nav,special,Walter Where?House,https://www.walterwherehouse.com/,"g Gigantic: 360 house party w special guest Smoakland Sat Aug 1 Big Gigantic, Smoakland Supporting T",
weak:op-hours-or-nav,daily,Wren & Wolf,https://www.wrenandwolf.com/,d pastry at Wren part of your daily ritual or join the Valleys other movers and shakers for a power,
weak:op-hours-or-nav,12pm - 9pm,Yin's Chinese Restaurant,http://www.yinschinesephoenix.com/,ns. Hours of Operation Sunday 12pm - 9pm Monday Closed Tuesday - Saturday 11am - 9pm Contact Us For,
exclude-by-rule,5PM - 9PM,Centrico,http://centricophx.com/,A PRIVATE PARTY HOURS Monday 5PM - 9PM Tuesday 11AM - 9PM Wednesday 11AM - 9PM Thursday 11AM - 9PM,
