tag,matched,name,url,snippet,notes
weak:op-hours-or-nav,Specials,Indo Asian Street Eatery,https://indostreeteatery.com/specials,p to main content Menu Drinks Specials Events Order Reserve Parties Large Pick-Up Orders Jobs Go to,
weak:op-hours-or-nav,4PM-12AM,Juniper Botanical Bar,https://www.juniperbotanicalbar.com/,"9 Monday, Wednesday, Thursday 4PM-12AM Friday, Saturday 3pm-1am Sunday 2pm-8pm SEE YOU SOON ⋆ SEE YO",
weak:op-hours-or-nav,special,Katie Downs Waterfront Tavern,https://katiedowns.com/menu/,"bread and mixed green salad. Specialty Salads Dressings : Balsamic Vinaigrette · Bleu Cheese · 1,00",
weak:op-hours-or-nav,specials,KIMCHI BOX,https://www.clover.com/pos-solutions/bar-and-lounge,and payroll. Showcase timely specials Simplify your operations with menus by daypart. Manage invent,
weak:op-hours-or-nav,special,Kizuki Ramen & Izakaya (Tacoma Mall),https://www.kizuki.com/kizuki-menu/,濃 ニンニクとんこつ醤油ラーメン 限量特濃蒜香豚骨醬油拉麵 Specialty extra-rich shoyu-flavored pork broth with an abundance of ga,
weak:op-hours-or-nav,9am - 3pm,Le Sel Bistro,http://www.leselbistro.com/,&#8203;HOURS Brunch Everyday 9am - 3pm Dinner Wednesday - Sunday 5pm - 9pm Click to set custom HTML,
weak:op-hours-or-nav,8AM - 2PM,Manny's Place,http://www.mannysplacetacoma.com/,d Takeaway. Tuesday – Friday: 8AM - 2PM Breakfast and Lunch Saturday – Sunday: 8AM - 2PM Breakfast o,
weak:op-hours-or-nav,3 PM - 10 PM,North 47 Brewing Co.,https://www.north47brewery.com/,53.517.9865 ​ Hours Mon-Thur: 3 PM - 10 PM Fri: 2 PM - 11 AM Sat: 1 PM - 11 AM Sun: 1 PM - 8 PM Ente,
weak:op-hours-or-nav,DAILY,Parky's Pizza Bar,https://www.parkyspizzabar.com/,"ley ave tacoma, wa 98404 OPEN DAILY starting at 4pm PARK IT LIKE ITS HOT Happenings WE'LL BE HERE AL",
weak:op-hours-or-nav,Special,Pho Saigon House,http://www.phosaigonhouse.com/,ervation Subscribe to Get Our Special Offers Subscribe Now Thank you &hearts; for being a part of us,
weak:op-hours-or-nav,specials,Side Piece Kitchen,http://www.sidepiecekitchen.com/home,ial slices all of our limited specials are posted weekly only on Instagram proudly industry worker o,
weak:op-hours-or-nav,Special,Sushi Tama Restaurant,http://sushitamarestaurant.com/,e a great experience with us. Special Events and Catering Our restaurant is available for private ev,
weak:op-hours-or-nav,Special,Tacoma Axe Throwing,https://www.tacaxe.com/,5% OFF 🎖️ Military Discounts Special rates for JBLM & first responders 🎉 Group Events Unit activit,
weak:op-hours-or-nav,Specials,Tacoma Pie,http://tacomapie.com/,nt Home Our Story Menu Events Specials Delivery / Online Orders Open Menu Close Menu Home Our Story,
weak:op-hours-or-nav,Special,Taquería la Michoacana,https://taquerialamichoacanawa.smartonlineorder.com/,- Privacy - Accessibility Add Special Instructions · Update Your Special Instructions · Special inst,
weak:op-hours-or-nav,11am-2am,Terry's Office Tavern,https://www.terrystacoma.com/,"t in beer garden! We're Back! 11am-2am, 7 days a week! ​ T 253-752-6262 BAR FAMILY www.parkwaytavern",
weak:op-hours-or-nav,3pm–10pm,The Boom Boom Room Tacoma,https://tacomasboomboomroom.com/,com (253) 468- 3623 Hours Sun 3pm–10pm Mon-Thurs 3pm–11pm Fri–Sat 3pm–2am Make a Reservation Boom Bo,
weak:op-hours-or-nav,9am-10pm,The Valley,http://www.thevalleytacoma.com/,"acoma, WA 98421 Hours Sunday: 9am-10pm Monday: 11am-10pm Tuesday: 11am-10pm Wednesday: 11am-10pm Thu",
weak:op-hours-or-nav,daily,Thyme Well Spent Cafe,https://www.thymewellspentinc.com/,"tes, our soups are made fresh daily. 🥪 Sandwiches – Stacked with flavor. Try our signature turkey a",
weak:op-hours-or-nav,specials,Tower Lanes Entertainment Center,https://www.towerlanes.net/,"ibe Today Register to receive specials, news and updates! First Name Last Name Email Address Sign Up",
weak:op-hours-or-nav,2-5pm,Uva Furem Winery Tasting Room Tacoma,https://www.uvafurem.com/events,me tunes of Ian Skavdahl from 2-5pm at our Maple Valley tasting room. He's amazing! · Come enjoy liv,
weak:op-hours-or-nav,11 AM – 9 PM,Vecindad Mexican Restaurant,https://vecindaddeseattle.com/,open&#8230; Tuesday – Friday: 11 AM – 9 PM Saturday – Sunday: 10 AM – 9 PM Closed on Mondays . order,
weak:op-hours-or-nav,special,Vuelve a la Vida - Tacoma,http://www.vuelvealavidawa.com/,! Join us every Tuesday for a special offer in all our taco selection! Ideal to share a fun time wit,
weak:op-hours-or-nav,specials,West End Pub,http://westendpubtacoma.com/,b! Check our socials for food specials! HOURS Monday - Thursday: 11:00 a.m. to midnight. Friday: 11,
weak:op-hours-or-nav,Special,Woobling Korean BBQ - Tacoma Mall,https://woobling.com/all-you-can-eat-menu,Beef Large Intestine Premium Special Dish Scallop Mini Seafood Pancake Mini Kimchi Pancake Korean S,
